省份,日期,新增确诊人数,新增治愈人数,新增死亡人数,累计确诊人数,累计治愈人数,累计死亡人数
重庆,2020-04-20,0,0,0,14766,14531,220
重庆,2020-04-21,0,0,0,14766,14531,220
重庆,2020-04-22,0,0,0,14766,14531,220
重庆,2020-04-23,0,3,0,14766,14534,220
重庆,2020-04-24,0,0,0,14766,14534,220
重庆,2020-04-25,0,0,0,14766,14534,220
重庆,2020-04-26,0,0,0,14766,14534,220
重庆,2020-04-27,0,0,0,14766,14534,220
重庆,2020-04-28,0,0,0,14766,14534,220
重庆,2020-04-29,0,0,0,14766,14534,220
重庆,2020-04-30,0,0,0,14766,14534,220
重庆,2020-05-01,0,0,0,14766,14534,220
重庆,2020-05-02,0,0,0,14766,14534,220
重庆,2020-05-03,0,0,0,14766,14534,220
重庆,2020-05-04,0,0,0,14766,14534,220
重庆,2020-05-05,0,0,0,14766,14534,220
重庆,2020-05-06,0,0,0,14766,14534,220
重庆,2020-05-07,0,0,0,14766,14534,220
重庆,2020-05-08,0,0,0,14766,14534,220
重庆,2020-05-09,0,0,0,14766,14534,220
重庆,2020-05-10,0,0,0,14766,14534,220
重庆,2020-05-11,0,0,0,14766,14534,220
重庆,2020-05-12,0,0,0,14766,14534,220
重庆,2020-05-13,0,0,0,14766,14534,220
重庆,2020-05-14,0,0,0,14766,14534,220
重庆,2020-05-15,0,0,0,14766,14534,220
重庆,2020-05-16,0,0,0,14766,14534,220
重庆,2020-05-17,0,0,0,14766,14534,220
重庆,2020-05-18,0,0,0,14766,14534,220
重庆,2020-05-19,0,0,0,14766,14534,220
重庆,2020-05-20,0,0,0,14766,14534,220
重庆,2020-05-21,0,0,0,14766,14534,220
重庆,2020-05-22,0,0,0,14766,14534,220
重庆,2020-05-23,0,0,0,14766,14534,220
重庆,2020-05-24,0,0,0,14766,14534,220
重庆,2020-05-25,0,0,0,14766,14534,220
重庆,2020-05-26,0,0,0,14766,14534,220
重庆,2020-05-27,0,0,0,14766,14534,220
重庆,2020-05-28,0,0,0,14766,14534,220
重庆,2020-05-29,0,0,0,14766,14534,220
重庆,2020-05-30,0,0,0,14766,14534,220
重庆,2020-05-31,0,0,0,14766,14534,220
重庆,2020-06-01,0,0,0,14766,14534,220
重庆,2020-06-02,0,0,0,14766,14534,220
重庆,2020-06-03,0,0,0,14766,14534,220
重庆,2020-06-04,0,0,0,14766,14534,220
重庆,2020-06-05,0,0,0,14766,14534,220
重庆,2020-06-06,0,0,0,14766,14534,220
重庆,2020-06-07,0,0,0,14766,14534,220
重庆,2020-06-08,0,0,0,14766,14534,220
重庆,2020-06-09,0,0,0,14766,14534,220
重庆,2020-06-10,0,0,0,14766,14534,220
重庆,2020-06-11,0,0,0,14766,14534,220
重庆,2020-06-12,0,0,0,14766,14534,220
重庆,2020-06-13,1,0,0,14767,14534,220
重庆,2020-06-14,2,0,0,14769,14534,220
重庆,2020-06-15,0,0,0,14769,14534,220
重庆,2020-06-16,0,0,0,14769,14534,220
重庆,2020-06-17,0,0,0,14769,14534,220
重庆,2020-06-18,0,0,0,14769,14534,220
重庆,2020-06-19,0,0,0,14769,14534,220
重庆,2020-06-20,0,0,0,14769,14534,220
重庆,2020-06-21,0,0,0,14769,14534,220
重庆,2020-06-22,0,0,0,14769,14534,220
重庆,2020-06-23,0,0,0,14769,14534,220
重庆,2020-06-24,0,0,0,14769,14534,220
重庆,2020-06-25,0,0,0,14769,14534,220
重庆,2020-06-26,0,0,0,14769,14534,220
重庆,2020-06-27,0,0,0,14769,14534,220
重庆,2020-06-28,0,0,0,14769,14534,220
重庆,2020-06-29,0,0,0,14769,14534,220
重庆,2020-06-30,0,0,0,14769,14534,220
陕西,2020-01-22,3,0,0,120,117,0
陕西,2020-01-23,2,0,0,211,206,0
陕西,2020-01-24,10,0,0,476,458,3
陕西,2020-01-25,7,0,0,558,533,3
陕西,2020-01-26,13,0,0,672,634,3
陕西,2020-01-27,11,0,0,734,685,3
陕西,2020-01-28,10,0,0,744,685,3
陕西,2020-01-29,7,0,0,823,757,3
陕西,2020-01-30,23,0,0,846,757,3
陕西,2020-01-31,15,0,0,861,757,3
陕西,2020-02-01,15,0,0,876,757,3
陕西,2020-02-02,12,0,0,888,757,3
陕西,2020-02-03,14,1,0,902,758,3
陕西,2020-02-04,23,1,0,925,759,3
陕西,2020-02-05,8,4,0,933,763,3
陕西,2020-02-06,11,5,0,944,768,3
陕西,2020-02-07,11,6,0,955,774,3
陕西,2020-02-08,13,3,0,968,777,3
陕西,2020-02-09,5,6,0,973,783,3
陕西,2020-02-10,6,5,0,979,788,3
陕西,2020-02-11,6,5,0,985,793,3
陕西,2020-02-12,4,6,0,989,799,3
陕西,2020-02-13,1,7,0,990,806,3
陕西,2020-02-14,2,4,0,992,810,3
陕西,2020-02-15,4,11,0,996,821,3
陕西,2020-02-16,4,10,0,1000,831,3
陕西,2020-02-17,0,5,0,1000,836,3
陕西,2020-02-18,2,10,0,1002,846,3
陕西,2020-02-19,3,16,1,1005,862,4
陕西,2020-02-20,0,11,0,1005,873,4
陕西,2020-02-21,0,22,0,1005,895,4
陕西,2020-02-22,0,10,0,1005,905,4
陕西,2020-02-23,0,7,0,1005,912,4
陕西,2020-02-24,0,8,0,1005,920,4
陕西,2020-02-25,0,11,0,1005,931,4
陕西,2020-02-26,0,7,0,1005,938,4
陕西,2020-02-27,0,3,0,1005,941,4
陕西,2020-02-28,0,3,0,1005,944,4
陕西,2020-02-29,0,19,0,1005,963,4
陕西,2020-03-01,0,1,0,1005,964,4
陕西,2020-03-02,0,7,0,1005,971,4
陕西,2020-03-03,0,0,0,1005,971,4
陕西,2020-03-04,0,6,0,1005,977,4
陕西,2020-03-05,0,4,0,1005,981,4
陕西,2020-03-06,0,2,0,1005,983,4
陕西,2020-03-07,0,0,0,1005,983,4
陕西,2020-03-08,0,1,0,1005,984,4
陕西,2020-03-09,0,0,0,1005,984,4
陕西,2020-03-10,0,0,0,1005,984,4
陕西,2020-03-11,0,5,1,1005,989,5
陕西,2020-03-12,0,0,0,1005,989,5
陕西,2020-03-13,0,0,0,1005,989,5
陕西,2020-03-14,0,0,0,1005,989,5
陕西,2020-03-15,0,0,0,1005,989,5
陕西,2020-03-16,1,1,1,1251,1232,9
陕西,2020-03-17,0,3,0,1251,1235,9
陕西,2020-03-18,0,1,0,1251,1236,9
陕西,2020-03-19,0,0,0,1251,1236,9
陕西,2020-03-20,2,0,0,1253,1236,9
陕西,2020-03-21,0,0,0,1253,1236,9
陕西,2020-03-22,0,0,0,1253,1236,9
陕西,2020-03-23,0,0,0,1253,1236,9
陕西,2020-03-24,1,0,0,1254,1236,9
陕西,2020-03-25,3,5,0,1257,1241,9
陕西,2020-03-26,1,0,0,1258,1241,9
陕西,2020-03-27,0,0,0,1258,1241,9
陕西,2020-03-28,0,0,0,1258,1241,9
陕西,2020-03-29,0,0,0,1258,1241,9
陕西,2020-03-30,0,0,0,1258,1241,9
陕西,2020-03-31,2,0,0,1260,1241,9
陕西,2020-04-01,0,0,0,1260,1241,9
陕西,2020-04-02,0,2,0,1260,1243,9
陕西,2020-04-03,1,1,0,1261,1244,9
陕西,2020-04-04,0,0,0,1261,1244,9
陕西,2020-04-05,0,1,0,1261,1245,9
陕西,2020-04-06,0,0,0,1261,1245,9
陕西,2020-04-07,0,0,0,1261,1245,9
陕西,2020-04-08,0,0,0,1261,1245,9
陕西,2020-04-09,0,0,0,1261,1245,9
陕西,2020-04-10,0,2,0,1261,1247,9
陕西,2020-04-11,0,0,0,1261,1247,9
陕西,2020-04-12,0,0,0,1261,1247,9
陕西,2020-04-13,0,0,0,1261,1247,9
陕西,2020-04-14,0,3,0,1261,1250,9
陕西,2020-04-15,0,0,0,1261,1250,9
陕西,2020-04-16,0,1,0,1261,1251,9
陕西,2020-04-17,0,0,0,1261,1251,9
陕西,2020-04-18,0,0,0,1261,1251,9
陕西,2020-04-19,0,0,0,1261,1251,9
陕西,2020-04-20,21,1,0,1282,1252,9
陕西,2020-04-21,2,0,0,1284,1252,9
陕西,2020-04-22,0,0,0,1284,1252,9
陕西,2020-04-23,0,0,0,1284,1252,9
陕西,2020-04-24,7,0,0,1291,1252,9
陕西,2020-04-25,0,0,0,1291,1252,9
陕西,2020-04-26,0,0,0,1291,1252,9
陕西,2020-04-27,20,0,0,1311,1252,9
陕西,2020-04-28,0,0,0,1311,1252,9
陕西,2020-04-29,0,0,0,1311,1252,9
陕西,2020-04-30,0,1,0,1311,1253,9
陕西,2020-05-01,0,1,0,1311,1254,9
陕西,2020-05-02,0,5,0,1311,1259,9
陕西,2020-05-03,0,3,0,1311,1262,9
陕西,2020-05-04,0,0,0,1311,1262,9
陕西,2020-05-05,2,1,0,1313,1263,9
陕西,2020-05-06,0,2,0,1313,1265,9
陕西,2020-05-07,0,2,0,1313,1267,9
陕西,2020-05-08,0,24,0,1313,1291,9
陕西,2020-05-09,0,1,0,1313,1292,9
陕西,2020-05-10,0,1,0,1313,1293,9
陕西,2020-05-11,0,2,0,1313,1295,9
陕西,2020-05-12,0,1,0,1313,1296,9
陕西,2020-05-13,0,0,0,1313,1296,9
陕西,2020-05-14,0,3,0,1313,1299,9
陕西,2020-05-15,0,1,0,1313,1300,9
陕西,2020-05-16,0,0,0,1313,1300,9
陕西,2020-05-17,0,0,0,1313,1300,9
陕西,2020-05-18,0,2,0,1313,1302,9
陕西,2020-05-19,0,0,0,1313,1302,9
陕西,2020-05-20,0,0,0,1313,1302,9
陕西,2020-05-21,0,0,0,1313,1302,9
陕西,2020-05-22,0,1,0,1313,1303,9
陕西,2020-05-23,0,1,0,1313,1304,9
陕西,2020-05-24,0,0,0,1313,1304,9
陕西,2020-05-25,0,0,0,1313,1304,9
陕西,2020-05-26,0,0,0,1313,1304,9
陕西,2020-05-27,0,0,0,1313,1304,9
陕西,2020-05-28,0,0,0,1313,1304,9
陕西,2020-05-29,0,0,0,1313,1304,9
陕西,2020-05-30,0,0,0,1313,1304,9
陕西,2020-05-31,0,0,0,1313,1304,9
陕西,2020-06-01,1,0,0,1314,1304,9
陕西,2020-06-02,0,0,0,1314,1304,9
陕西,2020-06-03,0,0,0,1314,1304,9
陕西,2020-06-04,0,0,0,1314,1304,9
陕西,2020-06-05,0,0,0,1314,1304,9
陕西,2020-06-06,2,0,0,1316,1304,9
陕西,2020-06-07,0,0,0,1316,1304,9
陕西,2020-06-08,0,0,0,1316,1304,9
陕西,2020-06-09,0,0,0,1316,1304,9
陕西,2020-06-10,0,1,0,1316,1305,9
陕西,2020-06-11,0,0,0,1316,1305,9
陕西,2020-06-12,0,0,0,1316,1305,9
陕西,2020-06-13,2,0,0,1318,1305,9
陕西,2020-06-14,0,0,0,1318,1305,9
陕西,2020-06-15,0,0,0,1318,1305,9
陕西,2020-06-16,1,0,0,1319,1305,9
陕西,2020-06-17,0,0,0,1319,1305,9
陕西,2020-06-18,0,0,0,1319,1305,9
陕西,2020-06-19,0,0,0,1319,1305,9
陕西,2020-06-20,2,0,0,1321,1305,9
陕西,2020-06-21,1,0,0,1322,1305,9
陕西,2020-06-22,0,1,0,1322,1306,9
陕西,2020-06-23,2,0,0,1324,1306,9
陕西,2020-06-24,0,0,0,1324,1306,9
陕西,2020-06-25,0,0,0,1324,1306,9
陕西,2020-06-26,0,0,0,1324,1306,9
陕西,2020-06-27,1,0,0,1325,1306,9
陕西,2020-06-28,0,0,0,1325,1306,9
陕西,2020-06-29,0,1,0,1325,1307,9
陕西,2020-06-30,0,1,0,1325,1308,9
青海,2020-01-25,1,0,0,4,3,0
青海,2020-01-26,3,0,0,7,3,0
青海,2020-01-27,2,0,0,9,3,0
青海,2020-01-28,0,0,0,9,3,0
青海,2020-01-29,0,0,0,9,3,0
青海,2020-01-30,2,0,0,11,3,0
青海,2020-01-31,1,0,0,12,3,0
青海,2020-02-01,0,0,0,12,3,0
青海,2020-02-02,4,0,0,16,3,0
青海,2020-02-03,2,0,0,18,3,0
青海,2020-02-04,2,0,0,20,3,0
青海,2020-02-05,1,3,0,21,6,0
青海,2020-02-06,0,0,0,21,6,0
青海,2020-02-07,0,0,0,21,6,0
青海,2020-02-08,0,0,0,21,6,0
青海,2020-02-09,0,0,0,21,6,0
青海,2020-02-10,0,0,0,21,6,0
青海,2020-02-11,0,2,0,21,8,0
青海,2020-02-12,0,4,0,21,12,0
青海,2020-02-13,0,2,0,21,14,0
青海,2020-02-14,0,0,0,21,14,0
青海,2020-02-15,0,2,0,21,16,0
青海,2020-02-16,0,0,0,21,16,0
青海,2020-02-17,0,0,0,21,16,0
青海,2020-02-18,0,2,0,21,18,0
青海,2020-02-19,0,1,0,21,19,0
青海,2020-02-20,0,0,0,21,19,0
青海,2020-02-21,0,2,0,21,21,0
青海,2020-02-22,0,0,0,21,21,0
青海,2020-02-23,0,0,0,21,21,0
青海,2020-02-24,0,0,0,21,21,0
青海,2020-02-25,0,0,0,21,21,0
青海,2020-02-26,0,0,0,21,21,0
青海,2020-02-27,0,0,0,21,21,0
青海,2020-02-28,0,0,0,21,21,0
青海,2020-02-29,0,0,0,21,21,0
青海,2020-03-01,0,0,0,21,21,0
青海,2020-03-02,0,0,0,21,21,0
青海,2020-03-03,0,0,0,21,21,0
青海,2020-03-04,0,0,0,21,21,0
青海,2020-03-05,0,0,0,21,21,0
青海,2020-03-06,0,0,0,21,21,0
青海,2020-03-07,0,0,0,21,21,0
青海,2020-03-08,0,0,0,21,21,0
青海,2020-03-09,0,0,0,21,21,0
青海,2020-03-10,0,0,0,21,21,0
青海,2020-03-11,0,0,0,21,21,0
青海,2020-03-12,0,0,0,21,21,0
青海,2020-03-13,0,0,0,21,21,0
青海,2020-03-14,0,0,0,21,21,0
青海,2020-03-15,0,0,0,21,21,0
青海,2020-03-16,0,0,0,21,21,0
青海,2020-03-17,0,0,0,21,21,0
青海,2020-03-18,0,0,0,21,21,0
青海,2020-03-19,0,0,0,21,21,0
青海,2020-03-20,0,0,0,21,21,0
青海,2020-03-21,0,0,0,21,21,0
青海,2020-03-22,0,0,0,21,21,0
青海,2020-03-23,0,0,0,21,21,0
青海,2020-03-24,0,0,0,21,21,0
青海,2020-03-25,0,0,0,21,21,0
青海,2020-03-26,0,0,0,21,21,0
青海,2020-03-27,0,0,0,21,21,0
青海,2020-03-28,0,0,0,21,21,0
青海,2020-03-29,0,0,0,21,21,0
青海,2020-03-30,0,0,0,21,21,0
青海,2020-03-31,0,0,0,21,21,0
青海,2020-04-01,0,0,0,21,21,0
青海,2020-04-02,0,0,0,21,21,0
青海,2020-04-03,0,0,0,21,21,0
青海,2020-04-04,0,0,0,21,21,0
青海,2020-04-05,0,0,0,21,21,0
青海,2020-04-06,0,0,0,21,21,0
青海,2020-04-07,0,0,0,21,21,0
青海,2020-04-08,0,0,0,21,21,0
青海,2020-04-09,0,0,0,21,21,0
青海,2020-04-10,0,0,0,21,21,0
青海,2020-04-11,0,0,0,21,21,0
青海,2020-04-12,0,0,0,21,21,0
青海,2020-04-13,0,0,0,21,21,0
青海,2020-04-14,0,0,0,21,21,0
青海,2020-04-15,0,0,0,21,21,0
青海,2020-04-16,0,0,0,21,21,0
青海,2020-04-17,0,0,0,21,21,0
青海,2020-04-18,0,0,0,21,21,0
青海,2020-04-19,0,0,0,21,21,0
青海,2020-04-20,0,0,0,21,21,0
青海,2020-04-21,0,0,0,21,21,0
青海,2020-04-22,0,0,0,21,21,0
青海,2020-04-23,0,0,0,21,21,0
青海,2020-04-24,0,0,0,21,21,0
青海,2020-04-25,0,0,0,21,21,0
青海,2020-04-26,0,0,0,21,21,0
青海,2020-04-27,0,0,0,21,21,0
青海,2020-04-28,0,0,0,21,21,0
青海,2020-04-29,0,0,0,21,21,0
青海,2020-04-30,0,0,0,21,21,0
青海,2020-05-01,0,0,0,21,21,0
青海,2020-05-02,0,0,0,21,21,0
青海,2020-05-03,0,0,0,21,21,0
青海,2020-05-04,0,0,0,21,21,0
青海,2020-05-05,0,0,0,21,21,0
青海,2020-05-06,0,0,0,21,21,0
青海,2020-05-07,0,0,0,21,21,0
青海,2020-05-08,0,0,0,21,21,0
青海,2020-05-09,0,0,0,21,21,0
青海,2020-05-10,0,0,0,21,21,0
青海,2020-05-11,0,0,0,21,21,0
青海,2020-05-12,0,0,0,21,21,0
青海,2020-05-13,0,0,0,21,21,0
青海,2020-05-14,0,0,0,21,21,0
青海,2020-05-15,0,0,0,21,21,0
青海,2020-05-16,0,0,0,21,21,0
青海,2020-05-17,0,0,0,21,21,0
青海,2020-05-18,0,0,0,21,21,0
青海,2020-05-19,0,0,0,21,21,0
青海,2020-05-20,0,0,0,21,21,0
青海,2020-05-21,0,0,0,21,21,0
青海,2020-05-22,0,0,0,21,21,0
青海,2020-05-23,0,0,0,21,21,0
青海,2020-05-24,0,0,0,21,21,0
青海,2020-05-25,0,0,0,21,21,0
青海,2020-05-26,0,0,0,21,21,0
青海,2020-05-27,0,0,0,21,21,0
青海,2020-05-28,0,0,0,21,21,0
青海,2020-05-29,0,0,0,21,21,0
青海,2020-05-30,0,0,0,21,21,0
青海,2020-05-31,0,0,0,21,21,0
青海,2020-06-01,0,0,0,21,21,0
青海,2020-06-02,0,0,0,21,21,0
青海,2020-06-03,0,0,0,21,21,0
青海,2020-06-04,0,0,0,21,21,0
青海,2020-06-05,0,0,0,21,21,0
青海,2020-06-06,0,0,0,21,21,0
青海,2020-06-07,0,0,0,21,21,0
青海,2020-06-08,0,0,0,21,21,0
青海,2020-06-09,0,0,0,21,21,0
青海,2020-06-10,0,0,0,21,21,0
青海,2020-06-11,0,0,0,21,21,0
青海,2020-06-12,0,0,0,21,21,0
青海,2020-06-13,0,0,0,21,21,0
青海,2020-06-14,0,0,0,21,21,0
青海,2020-06-15,0,0,0,21,21,0
青海,2020-06-16,0,0,0,21,21,0
青海,2020-06-17,0,0,0,21,21,0
青海,2020-06-18,0,0,0,21,21,0
青海,2020-06-19,0,0,0,21,21,0
青海,2020-06-20,0,0,0,21,21,0
青海,2020-06-21,0,0,0,21,21,0
青海,2020-06-22,0,0,0,21,21,0
青海,2020-06-23,0,0,0,21,21,0
青海,2020-06-24,0,0,0,21,21,0
青海,2020-06-25,0,0,0,21,21,0
青海,2020-06-26,0,0,0,21,21,0
青海,2020-06-27,0,0,0,21,21,0
青海,2020-06-28,0,0,0,21,21,0
青海,2020-06-29,0,0,0,21,21,0
青海,2020-06-30,0,0,0,21,21,0
香港,2020-01-22,1,0,0,1,0,0
香港,2020-01-23,1,0,0,2,0,0
香港,2020-01-24,3,0,0,5,0,0
香港,2020-01-25,0,0,0,5,0,0
香港,2020-01-26,3,0,0,8,0,0
香港,2020-01-27,0,0,0,8,0,0
香港,2020-01-28,2,0,0,10,0,0
香港,2020-01-29,2,0,0,12,0,0
香港,2020-01-30,0,0,0,12,0,0
香港,2020-01-31,1,0,0,13,0,0
香港,2020-02-01,1,0,0,14,0,0
香港,2020-02-02,1,0,0,15,0,0
香港,2020-02-03,0,0,0,15,0,0
香港,2020-02-04,3,0,1,18,0,1
香港,2020-02-05,3,0,0,21,0,1
香港,2020-02-06,3,0,0,24,0,1
香港,2020-02-07,2,0,0,26,0,1
香港,2020-02-08,0,0,0,26,0,1
香港,2020-02-09,10,0,0,36,0,1
香港,2020-02-10,6,0,0,42,0,1
香港,2020-02-11,7,0,0,49,0,1
香港,2020-02-12,1,1,0,50,1,1
香港,2020-02-13,3,0,0,53,1,1
香港,2020-02-14,3,0,0,56,1,1
香港,2020-02-15,0,0,0,56,1,1
香港,2020-02-16,1,1,0,57,2,1
香港,2020-02-17,3,0,0,60,2,1
香港,2020-02-18,2,2,0,62,4,1
香港,2020-02-19,3,1,1,65,5,2
香港,2020-02-20,3,0,0,68,5,2
香港,2020-02-21,0,1,0,68,6,2
香港,2020-02-22,1,5,0,69,11,2
香港,2020-02-23,5,1,0,74,12,2
香港,2020-02-24,7,6,0,81,18,2
香港,2020-02-25,4,0,0,85,18,2
香港,2020-02-26,6,6,0,91,24,2
香港,2020-02-27,2,2,0,93,26,2
香港,2020-02-28,1,4,0,94,30,2
香港,2020-02-29,1,3,0,95,33,2
香港,2020-03-01,3,3,0,98,36,2
香港,2020-03-02,2,0,0,100,36,2
香港,2020-03-03,0,1,0,100,37,2
香港,2020-03-04,4,6,0,104,43,2
香港,2020-03-05,0,3,0,104,46,2
香港,2020-03-06,3,5,0,107,51,2
香港,2020-03-07,2,4,0,109,55,2
香港,2020-03-08,5,4,1,114,59,3
香港,2020-03-09,1,1,0,115,60,3
香港,2020-03-10,5,5,0,120,65,3
香港,2020-03-11,9,2,0,129,67,3
香港,2020-03-12,2,8,0,131,75,3
香港,2020-03-13,6,3,1,137,78,4
香港,2020-03-14,4,3,0,141,81,4
香港,2020-03-15,7,3,0,148,84,4
香港,2020-03-16,9,4,0,157,88,4
香港,2020-03-17,10,4,0,167,92,4
香港,2020-03-18,25,3,0,192,95,4
香港,2020-03-19,16,3,0,208,98,4
香港,2020-03-20,48,0,0,256,98,4
香港,2020-03-21,17,2,0,273,100,4
香港,2020-03-22,44,0,0,317,100,4
香港,2020-03-23,39,1,0,356,101,4
香港,2020-03-24,30,1,0,386,102,4
香港,2020-03-25,24,4,0,410,106,4
香港,2020-03-26,43,4,0,453,110,4
香港,2020-03-27,65,1,0,518,111,4
香港,2020-03-28,64,1,0,582,112,4
香港,2020-03-29,59,6,0,641,118,4
香港,2020-03-30,41,6,0,682,124,4
香港,2020-03-31,32,4,0,714,128,4
香港,2020-04-01,51,19,0,765,147,4
香港,2020-04-02,37,7,0,802,154,4
香港,2020-04-03,43,19,0,845,173,4
香港,2020-04-04,17,13,0,862,186,4
香港,2020-04-05,28,20,0,890,206,4
香港,2020-04-06,24,10,0,914,216,4
香港,2020-04-07,21,20,0,935,236,4
香港,2020-04-08,25,28,0,960,264,4
香港,2020-04-09,13,29,0,973,293,4
香港,2020-04-10,16,16,0,989,309,4
香港,2020-04-11,11,27,0,1000,336,4
香港,2020-04-12,4,24,0,1004,360,4
香港,2020-04-13,5,37,0,1009,397,4
香港,2020-04-14,3,37,0,1012,434,4
香港,2020-04-15,4,25,0,1016,459,4
香港,2020-04-16,1,26,0,1017,485,4
香港,2020-04-17,4,47,0,1021,532,4
香港,2020-04-18,2,36,0,1023,568,4
香港,2020-04-19,2,34,0,1025,602,4
香港,2020-04-20,0,28,0,1025,630,4
香港,2020-04-21,4,20,0,1029,650,4
香港,2020-04-22,4,28,0,1033,678,4
香港,2020-04-23,2,21,0,1035,699,4
香港,2020-04-24,0,26,0,1035,725,4
香港,2020-04-25,2,28,0,1037,753,4
香港,2020-04-26,0,19,0,1037,772,4
香港,2020-04-27,0,15,0,1037,787,4
香港,2020-04-28,0,24,0,1037,811,4
香港,2020-04-29,0,19,0,1037,830,4
香港,2020-04-30,0,16,0,1037,846,4
香港,2020-05-01,2,13,0,1039,859,4
香港,2020-05-02,0,5,0,1039,864,4
香港,2020-05-03,0,15,0,1039,879,4
香港,2020-05-04,1,21,0,1040,900,4
香港,2020-05-05,0,20,0,1040,920,4
香港,2020-05-06,0,12,0,1040,932,4
香港,2020-05-07,4,12,0,1044,944,4
香港,2020-05-08,0,16,0,1044,960,4
香港,2020-05-09,0,7,0,1044,967,4
香港,2020-05-10,3,15,0,1047,982,4
香港,2020-05-11,0,3,0,1047,985,4
香港,2020-05-12,0,6,0,1047,991,4
香港,2020-05-13,3,17,0,1050,1008,4
香港,2020-05-14,1,1,0,1051,1009,4
香港,2020-05-15,1,10,0,1052,1019,4
香港,2020-05-16,0,3,0,1052,1022,4
香港,2020-05-17,3,2,0,1055,1024,4
香港,2020-05-18,0,1,0,1055,1025,4
香港,2020-05-19,0,0,0,1055,1025,4
香港,2020-05-20,0,1,0,1055,1026,4
香港,2020-05-21,8,3,0,1063,1029,4
香港,2020-05-22,2,0,0,1065,1029,4
香港,2020-05-23,0,0,0,1065,1029,4
香港,2020-05-24,0,1,0,1065,1030,4
香港,2020-05-25,0,0,0,1065,1030,4
香港,2020-05-26,0,3,0,1065,1033,4
香港,2020-05-27,1,1,0,1066,1034,4
香港,2020-05-28,0,1,0,1066,1035,4
香港,2020-05-29,13,0,0,1079,1035,4
香港,2020-05-30,3,1,0,1082,1036,4
香港,2020-05-31,2,1,0,1084,1037,4
香港,2020-06-01,3,0,0,1087,1037,4
香港,2020-06-02,6,1,0,1093,1038,4
香港,2020-06-03,0,1,0,1093,1039,4
香港,2020-06-04,6,3,0,1099,1042,4
香港,2020-06-05,3,3,0,1102,1045,4
香港,2020-06-06,3,3,0,1105,1048,4
香港,2020-06-07,1,1,0,1106,1049,4
香港,2020-06-08,1,0,0,1107,1049,4
香港,2020-06-09,0,1,0,1107,1050,4
香港,2020-06-10,0,1,0,1107,1051,4
香港,2020-06-11,0,4,0,1107,1055,4
香港,2020-06-12,1,5,0,1108,1060,4
香港,2020-06-13,1,1,0,1109,1061,4
香港,2020-06-14,0,6,0,1109,1067,4
香港,2020-06-15,3,0,0,1112,1067,4
香港,2020-06-16,0,2,0,1112,1069,4
香港,2020-06-17,8,2,0,1120,1071,4
香港,2020-06-18,4,1,0,1124,1072,4
香港,2020-06-19,3,2,0,1127,1074,4
香港,2020-06-20,1,3,0,1128,1077,4
香港,2020-06-21,3,1,0,1131,1078,4
香港,2020-06-22,30,0,0,1161,1078,4
香港,2020-06-23,16,5,0,1177,1083,4
香港,2020-06-24,2,3,0,1179,1086,4
香港,2020-06-25,14,2,0,1193,1088,4
香港,2020-06-26,3,3,0,1196,1091,4
香港,2020-06-27,1,4,0,1197,1095,4
香港,2020-06-28,2,9,0,1199,1104,4
香港,2020-06-29,4,1,0,1203,1105,4
香港,2020-06-30,0,0,0,1203,1105,4
黑龙江,2020-01-22,2,0,0,466,453,11
黑龙江,2020-01-23,2,0,1,1224,1194,27
黑龙江,2020-01-24,5,0,0,1229,1194,27
黑龙江,2020-01-25,6,0,0,2137,2084,39
黑龙江,2020-01-26,6,0,0,2194,2135,39
黑龙江,2020-01-27,9,0,0,2203,2135,39
黑龙江,2020-01-28,7,0,0,2661,2574,51
黑龙江,2020-01-29,6,0,0,3513,3401,70
黑龙江,2020-01-30,16,0,1,3529,3401,71
黑龙江,2020-01-31,21,0,0,3550,3401,71
黑龙江,2020-02-01,15,2,0,4067,3893,83
黑龙江,2020-02-02,23,0,0,4090,3893,83
黑龙江,2020-02-03,37,0,0,4127,3893,83
黑龙江,2020-02-04,35,2,0,4162,3895,83
黑龙江,2020-02-05,37,3,1,4199,3898,84
黑龙江,2020-02-06,45,1,0,4244,3899,84
黑龙江,2020-02-07,13,4,2,4257,3903,86
黑龙江,2020-02-08,22,0,1,4279,3903,87
黑龙江,2020-02-09,24,2,1,4303,3905,88
黑龙江,2020-02-10,29,12,1,4332,3917,89
黑龙江,2020-02-11,18,1,0,4350,3918,89
黑龙江,2020-02-12,17,3,1,4367,3921,90
黑龙江,2020-02-13,23,6,2,4390,3927,92
黑龙江,2020-02-14,7,11,0,4414,3955,92
黑龙江,2020-02-15,20,22,0,4434,3977,92
黑龙江,2020-02-16,12,11,0,4446,3988,92
黑龙江,2020-02-17,7,5,0,4453,3993,92
黑龙江,2020-02-18,6,23,1,4459,4016,93
黑龙江,2020-02-19,6,15,0,4465,4031,93
黑龙江,2020-02-20,3,18,0,4468,4049,93
黑龙江,2020-02-21,0,42,0,4468,4091,93
黑龙江,2020-02-22,1,32,0,4469,4123,93
黑龙江,2020-02-23,0,9,0,4469,4132,93
黑龙江,2020-02-24,0,8,0,4469,4140,93
黑龙江,2020-02-25,0,13,0,4469,4153,93
黑龙江,2020-02-26,0,17,1,4469,4170,94
黑龙江,2020-02-27,0,18,0,4469,4188,94
黑龙江,2020-02-28,0,15,0,4469,4203,94
黑龙江,2020-02-29,0,35,0,4469,4238,94
